CHG: 2, VM: 19886, VB: 19895, I_m: -6005, mAh: -203, CV: 19743, Max diff: 18473, Temp: 47093, CHG Reg: -2807562, J_Reg: 1060170, Joule: 14135, 
CHG: 2, VM: 19891, VB: 19895, I_m: -5996, mAh: -204, CV: 19759, Max diff: 18473, Temp: 47117, CHG Reg: -2831274, J_Reg: 1069351, Joule: 14258, 
CHG: 2, VM: 19901, VB: 19911, I_m: -5988, mAh: -206, CV: 19767, Max diff: 18850, Temp: 47140, CHG Reg: -2854913, J_Reg: 1078565, Joule: 14380, 
CHG: 2, VM: 19907, VB: 19911, I_m: -5999, mAh: -208, CV: 19751, Max diff: 18850, Temp: 47156, CHG Reg: -2878548, J_Reg: 1087751, Joule: 14503, 
CHG: 2, VM: 19914, VB: 19925, I_m: -5990, mAh: -209, CV: 19775, Max diff: 20735, Temp: 47179, CHG Reg: -2902259, J_Reg: 1096970, Joule: 14626, 
CHG: 2, VM: 19921, VB: 19925, I_m: -5995, mAh: -211, CV: 19783, Max diff: 20735, Temp: 47210, CHG Reg: -2925895, J_Reg: 1106163, Joule: 14748, 
CHG: 2, VM: 19928, VB: 19935, I_m: -5978, mAh: -213, CV: 19791, Max diff: 18096, Temp: 47218, CHG Reg: -2949604, J_Reg: 1115360, Joule: 14871, 
CHG: 2, VM: 19936, VB: 19935, I_m: -5993, mAh: -215, CV: 19775, Max diff: 18096, Temp: 47242, CHG Reg: -2973241, J_Reg: 1124588, Joule: 14994, 
CHG: 2, VM: 19939, VB: 19953, I_m: -6000, mAh: -216, CV: 19791, Max diff: 18850, Temp: 47242, CHG Reg: -2996950, J_Reg: 1133791, Joule: 15117, 
CHG: 2, VM: 19946, VB: 19953, I_m: -6002, mAh: -218, CV: 19800, Max diff: 18850, Temp: 47265, CHG Reg: -3020588, J_Reg: 1143026, Joule: 15240, 
CHG: 2, VM: 19954, VB: 19964, I_m: -5998, mAh: -220, CV: 19816, Max diff: 18473, Temp: 47281, CHG Reg: -3044297, J_Reg: 1152235, Joule: 15363, 
CHG: 2, VM: 19960, VB: 19964, I_m: -6043, mAh: -221, CV: 19816, Max diff: 18473, Temp: 47304, CHG Reg: -3067937, J_Reg: 1161477, Joule: 15486, 
CHG: 2, VM: 19967, VB: 19980, I_m: -6025, mAh: -223, CV: 19824, Max diff: 18850, Temp: 47328, CHG Reg: -3091573, J_Reg: 1170692, Joule: 15609, 
CHG: 2, VM: 19973, VB: 19980, I_m: -5997, mAh: -225, CV: 19832, Max diff: 18850, Temp: 47343, CHG Reg: -3115283, J_Reg: 1179939, Joule: 15732, 
CHG: 2, VM: 19980, VB: 19993, I_m: -5995, mAh: -227, CV: 19840, Max diff: 18850, Temp: 47382, CHG Reg: -3138921, J_Reg: 1189161, Joule: 15855, 
CHG: 2, VM: 19987, VB: 19993, I_m: -5998, mAh: -228, CV: 19848, Max diff: 18850, Temp: 47398, CHG Reg: -3162633, J_Reg: 1198387, Joule: 15978, 
CHG: 2, VM: 19991, VB: 20006, I_m: -5997, mAh: -230, CV: 19848, Max diff: 18850, Temp: 47437, CHG Reg: -3186269, J_Reg: 1207642, Joule: 16101, 
CHG: 2, VM: 19999, VB: 20006, I_m: -5997, mAh: -232, CV: 19856, Max diff: 18850, Temp: 47421, CHG Reg: -3209978, J_Reg: 1216873, Joule: 16224, 
CHG: 2, VM: 20002, VB: 20018, I_m: -5992, mAh: -233, CV: 19856, Max diff: 20358, Temp: 47445, CHG Reg: -3233612, J_Reg: 1226133, Joule: 16348, 
CHG: 2, VM: 20014, VB: 20018, I_m: -5988, mAh: -235, CV: 19872, Max diff: 20358, Temp: 47453, CHG Reg: -3257326, J_Reg: 1235371, Joule: 16471, 
CHG: 2, VM: 20017, VB: 20032, I_m: -6007, mAh: -237, CV: 19880, Max diff: 18473, Temp: 47445, CHG Reg: -3280963, J_Reg: 1244638, Joule: 16595, 
CHG: 2, VM: 20025, VB: 20032, I_m: -5995, mAh: -239, CV: 19880, Max diff: 18473, Temp: 47468, CHG Reg: -3304600, J_Reg: 1253880, Joule: 16718, 
CHG: 2, VM: 20031, VB: 20045, I_m: -5983, mAh: -240, CV: 19888, Max diff: 18473, Temp: 47500, CHG Reg: -3328310, J_Reg: 1263154, Joule: 16842, 
CHG: 2, VM: 20038, VB: 20045, I_m: -5986, mAh: -242, CV: 19896, Max diff: 18473, Temp: 47492, CHG Reg: -3351947, J_Reg: 1272402, Joule: 16965, 
CHG: 2, VM: 20044, VB: 20057, I_m: -6011, mAh: -244, CV: 19896, Max diff: 18850, Temp: 47515, CHG Reg: -3375657, J_Reg: 1281653, Joule: 17088, 
CHG: 2, VM: 20049, VB: 20057, I_m: -6000, mAh: -245, CV: 19904, Max diff: 18850, Temp: 47539, CHG Reg: -3399295, J_Reg: 1290935, Joule: 17212, 
CHG: 2, VM: 20055, VB: 20069, I_m: -5986, mAh: -247, CV: 19912, Max diff: 19227, Temp: 47570, CHG Reg: -3423004, J_Reg: 1300192, Joule: 17335, 
CHG: 2, VM: 20061, VB: 20069, I_m: -6025, mAh: -249, CV: 19912, Max diff: 19227, Temp: 47554, CHG Reg: -3446640, J_Reg: 1309479, Joule: 17459, 
CHG: 2, VM: 20067, VB: 20080, I_m: -6005, mAh: -251, CV: 19920, Max diff: 18473, Temp: 47578, CHG Reg: -3470350, J_Reg: 1318741, Joule: 17583, 
CHG: 2, VM: 20073, VB: 20080, I_m: -6013, mAh: -252, CV: 19928, Max diff: 18473, Temp: 47585, CHG Reg: -3493988, J_Reg: 1328035, Joule: 17707, 
CHG: 2, VM: 20078, VB: 20094, I_m: -5992, mAh: -254, CV: 19928, Max diff: 18850, Temp: 47593, CHG Reg: -3517627, J_Reg: 1337303, Joule: 17830, 
CHG: 2, VM: 20088, VB: 20094, I_m: -6028, mAh: -256, CV: 19945, Max diff: 18850, Temp: 47609, CHG Reg: -3541338, J_Reg: 1346574, Joule: 17954, 
CHG: 2, VM: 20091, VB: 20106, I_m: -6010, mAh: -257, CV: 19945, Max diff: 19604, Temp: 47671, CHG Reg: -3564976, J_Reg: 1355876, Joule: 18078, 
CHG: 2, VM: 20095, VB: 20106, I_m: -6010, mAh: -259, CV: 19945, Max diff: 19604, Temp: 47648, CHG Reg: -3588689, J_Reg: 1365152, Joule: 18202, 
CHG: 2, VM: 20101, VB: 20118, I_m: -6015, mAh: -261, CV: 19961, Max diff: 18473, Temp: 47695, CHG Reg: -3612328, J_Reg: 1374460, Joule: 18326, 
CHG: 2, VM: 20109, VB: 20118, I_m: -6030, mAh: -263, CV: 19953, Max diff: 18473, Temp: 47718, CHG Reg: -3636042, J_Reg: 1383742, Joule: 18449, 
CHG: 2, VM: 20112, VB: 20130, I_m: -6000, mAh: -264, CV: 19953, Max diff: 19227, Temp: 47734, CHG Reg: -3659680, J_Reg: 1393055, Joule: 18574, 
CHG: 2, VM: 20117, VB: 20130, I_m: -5994, mAh: -266, CV: 19977, Max diff: 19227, Temp: 47718, CHG Reg: -3683391, J_Reg: 1402342, Joule: 18697, 
CHG: 2, VM: 20126, VB: 20139, I_m: -5983, mAh: -268, CV: 19977, Max diff: 18850, Temp: 47718, CHG Reg: -3707026, J_Reg: 1411658, Joule: 18822, 
CHG: 2, VM: 20130, VB: 20139, I_m: -6013, mAh: -269, CV: 19985, Max diff: 18850, Temp: 47765, CHG Reg: -3730664, J_Reg: 1420951, Joule: 18946, 
CHG: 2, VM: 20135, VB: 20152, I_m: -5991, mAh: -271, CV: 19993, Max diff: 18850, Temp: 47812, CHG Reg: -3754376, J_Reg: 1430274, Joule: 19070, 
CHG: 2, VM: 20140, VB: 20163, I_m: -6000, mAh: -273, CV: 20001, Max diff: 18473, Temp: 47812, CHG Reg: -3778085, J_Reg: 1439599, Joule: 19194, 
CHG: 2, VM: 20151, VB: 20163, I_m: -5991, mAh: -275, CV: 20001, Max diff: 18473, Temp: 47820, CHG Reg: -3801724, J_Reg: 1448870, Joule: 19318, 
CHG: 2, VM: 20154, VB: 20177, I_m: -6015, mAh: -276, CV: 20001, Max diff: 18850, Temp: 47851, CHG Reg: -3825361, J_Reg: 1458201, Joule: 19442, 
CHG: 2, VM: 20158, VB: 20177, I_m: -5989, mAh: -278, CV: 20009, Max diff: 18850, Temp: 47906, CHG Reg: -3849074, J_Reg: 1467506, Joule: 19566, 
CHG: 2, VM: 20163, VB: 20186, I_m: -5975, mAh: -280, CV: 20017, Max diff: 19981, Temp: 47914, CHG Reg: -3872710, J_Reg: 1476841, Joule: 19691, 
CHG: 2, VM: 20171, VB: 20186, I_m: -5990, mAh: -281, CV: 20017, Max diff: 19981, Temp: 47921, CHG Reg: -3896421, J_Reg: 1486151, Joule: 19815, 
CHG: 2, VM: 20178, VB: 20195, I_m: -6013, mAh: -283, CV: 20025, Max diff: 19981, Temp: 47929, CHG Reg: -3920058, J_Reg: 1495491, Joule: 19939, 
CHG: 2, VM: 20180, VB: 20195, I_m: -6007, mAh: -285, CV: 20025, Max diff: 19981, Temp: 47921, CHG Reg: -3943769, J_Reg: 1504806, Joule: 20064, 
CHG: 2, VM: 20184, VB: 20205, I_m: -5985, mAh: -286, CV: 20041, Max diff: 18473, Temp: 47968, CHG Reg: -3967408, J_Reg: 1514152, Joule: 20188, 
CHG: 2, VM: 20191, VB: 20205, I_m: -5988, mAh: -288, CV: 20041, Max diff: 18473, Temp: 47953, CHG Reg: -3991115, J_Reg: 1523470, Joule: 20312, 
